Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code (Hashed or Encrypted),Transaction Response Code,Transaction ID,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
19/2/2023 16:50,2163.14,Taimur Kapadia,8428427a5c921fd3bfde90f7b7bb1444afc3c42be14c482abca016256ce8e3f7,Sood-Bhatnagar,9604,Phusro,INR,MasterCard,Feb-27,10716564f7bea47036cae9a39adc7dcd395850714228939a2b508d4e57d61824,0,5a093edc-6391-4477-a8ee-21b0024b7069,1,1,In-Person,13.245.179.127,Mobile,svenkatesh,"Natus deserunt placeat temporibus voluptatibus. Quod animi fuga.
Sint doloremque assumenda quidem accusantium eum placeat. Quod ad saepe minus enim. Atque laudantium minus et."
13/6/2022 3:31,1503.64,Shayak Lall,6514fa3a7b08856310eb1a258443e6191cc57d696929eeaa01b525a1c432dd7f,"Tandon, Varghese and Lata",3594,Kakinada,USD,American Express,Aug-33,b64706e7a27319da731ff50ec5312ba6cb194d9f29a85e0f6ad835f15558fe0d,12,92a5129a-f0a6-453e-98e1-6e6736686b6a,1,2,Online,142.69.245.118,Tablet,,"Alias architecto quidem minima soluta laborum. Ea delectus eligendi voluptate dolores. Saepe dignissimos debitis ad animi.
Eligendi expedita culpa in. Reprehenderit nulla quo ut sequi amet mollitia."
19/8/2023 18:37,2583.79,Hridaan Ravi,cf35e7fce75c4cd9fce88670bbfa9b18909e16a3e370fd9dde0d04e152e958c1,Dubey-Krish,2102,Unnao,INR,American Express,Jan-32,501a4e61aa4f7737df0305124a39119b79a6449d2bfcc6f026da0197af2ae60b,5,2fb670a9-3055-4fbe-a596-97076462bd37,0,None,In-Person,138.231.53.21,Tablet,qdugal,Molestias tenetur tenetur libero. Eum et doloribus sapiente. Eaque ab culpa at maxime.
20/9/2023 0:09,1114.42,Kismat Sengupta,98e5294b45add4ff00b9a8353ab9818603dc45fa448b323741086bec67329aed,"Sachdeva, Karnik and Wagle",3216,Srikakulam,EUR,Visa,Oct-24,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,12,a72d39d2-49df-410c-95d1-a4799c8f71c5,0,None,In-Person,192.237.249.210,Desktop,,"Explicabo eaque unde dolor officia distinctio. Eum ad esse ab.
Sapiente soluta molestias labore architecto eligendi. Molestias adipisci et. Praesentium quos perferendis iusto porro expedita ut."
18/3/2023 9:46,281.95,Kanav Bail,bed76bcad86839428126998d0b9afd98ae1ac288304efc563cecc2e67e878377,"Varughese, Rastogi and Barad",4281,Nangloi Jat,USD,Visa,Feb-27,5344c4110f483793dc352c388e67776724c36b4bea3ffda6cab7c75b9c65aceb,12,57f0be2a-6efc-4885-827f-392ef2745025,0,2,Online,206.193.144.138,Mobile,,"Dolore in doloremque aperiam. Odio consectetur magni at tenetur eaque ex.
Ad sapiente odio eius. Nam deserunt soluta sed consequatur. Excepturi nostrum natus ab quibusdam cupiditate necessitatibus."
9/6/2021 6:53,1116.31,Sumer Brar,450364a0c26ec68b7bdffe6c4b3ae686c50a713a5a25c0dfa918f3a50666c611,Sunder and Sons,9249,Kochi,USD,Visa,Feb-33,814bb6b8dc12188a44b71e378dc20a4292e01979aa9ab95b09b8a681391dfc9d,12,70411ead-2bd8-492d-acee-550e618dc062,1,3 or more,In-Person,203.113.22.141,Tablet,,Debitis numquam incidunt aperiam. In reprehenderit corrupti cumque. Saepe nobis ut facere.
2/9/2020 20:19,4094.2,Kanav Sheth,1f2d3c870311b83a224df90c9180446df3e135a8abd23a2548cc65fb90affba9,Rama Ltd,3862,Bhiwani,EUR,American Express,Mar-27,82a93b152b275d4c8de67c3d05c9b00e92477eeb024f117c7632cdb26fd874aa,12,a0985395-9686-4ceb-ad25-895af63dc188,0,1,In-Person,125.95.206.12,Desktop,shraybhat,"Iste vero nam alias assumenda dicta sunt. Debitis tenetur cum dolorem. Repellendus minus sapiente odit.
Illo nam neque explicabo. Aliquid iusto voluptate sit dolor."
15/4/2023 5:20,3532.75,Shayak Virk,1b0f440a32d180df16574b42d904e8fea491f5f03cba8e221b54f0f9a229cd1f,Raju-Kadakia,3179,Vadodara,INR,American Express,Nov-28,f6e0a1e2ac41945a9aa7ff8a8aaa0cebc12a3bcc981a929ad5cf810a090e11ae,12,4dc3fc94-acd5-4f5f-87d3-8435a24d2d75,1,2,Online,159.86.178.57,Tablet,,Similique dolore maiores ut temporibus earum. Possimus illum natus tempora placeat numquam.
15/1/2023 5:45,3301.15,Divij Agrawal,2d26878acf66bba7d3ec5262cfe60fe6f917f1e3fc7c3d819722bb70394b7695,Dube Group,7960,Ramagundam,USD,American Express,May-24,a3aaf5a0e9ad2901ab35ce73910be7fbbe1731a3ed1ff947a6ac395c5024a8b3,0,4d6a8d1e-db4d-4987-ace9-6312ea50b6c3,1,3 or more,Online,148.79.1.92,Tablet,jhaverirania,Odit dignissimos numquam pariatur. Quibusdam nisi laboriosam officiis.
15/7/2020 18:03,1455.23,Aaina Shan,3ce8a9cbbdf51619fad0a4d258a72dbe3bb20e69c417dc6800268f2103d5359a,"Raj, Baria and Chahal",8838,Dharmavaram,USD,American Express,May-33,f6543e952ecb93fba1fa65c547c5073a5d25aba46611fe6cc76c1d2645deb3ff,5,a65880b1-9883-4146-a25e-123027ac799f,0,1,Online,148.174.164.14,Tablet,lchatterjee,Iure quia officia dignissimos quod. Eveniet tempore eius consectetur. Iure neque at repellat vero labore nemo ab.
20/8/2023 5:50,477.29,Uthkarsh Bassi,5cc6d5e70a5783c7ead4320d7a6184bbcd4cbca414f628ec24004810b4bff398,Arya Group,9942,Jalna,USD,Visa,Oct-24,1dd68a2d273df991618f7d4a02d8fe2b79ac131ca6eb0791d5042b99e247918e,5,9869a37c-028d-4109-a7b8-3f07470ce9df,1,3 or more,Online,167.173.93.80,Tablet,anyamagar,"Quibusdam eius dicta. Voluptatibus rerum ut molestiae.
Minima assumenda fuga."
3/7/2020 2:21,2062.23,Badal Chanda,444b26d9e3f926da2e87c05603c1b460cc4dc3814ef2fd53296cb530abec42e1,Choudhary-Walla,6406,Siwan,USD,American Express,Jul-26,74332c78b10e3ee51ac4a3c18ccc15c1b6c9807b3ca609969de5e3c361573dfa,12,c53e786c-8339-4f31-8420-a9d10ed23cd4,0,3 or more,Online,121.48.58.98,Tablet,kben,Esse voluptas rem in. Minima officia saepe reprehenderit ducimus.
31/7/2021 18:01,298.24,Darshit Chad,81f58e0fd1df878a00a0a936942537ad5f71479650af9feea5e0f02924aec896,Biswas-Vohra,8588,Arrah,INR,American Express,Apr-28,08490295488a1189099751ebeddb5992313dd2a831e07a92e66d196ddc261777,12,278e0465-b17c-4ebe-9ec8-42d8c9b043df,1,None,Online,219.47.48.114,Tablet,,Sequi cum quas illum accusantium. Occaecati id doloribus numquam debitis reiciendis. Odit necessitatibus ea ad. Consequuntur dolores aliquam omnis.
9/1/2021 8:31,4228.24,Fateh Sankar,e9b23ed8d397f4df8ddd94a9ff32ff497873df7f8adc4ec990a2024418e58155,"Chaudhari, Batra and Bali",6789,Medininagar,INR,American Express,Jun-28,01299ac65733b5a3d774265fbfe8396b8611e5e3321855dbc541cd301e71fe5e,0,f882c5e9-8636-45d4-a4fb-7ea8e842a26f,0,None,Online,204.173.8.52,Mobile,,Cupiditate ipsam quia earum. Eius non aliquid totam consequatur eos. Cum possimus ipsa libero tempora.
5/4/2020 8:03,2531.62,Seher Karan,c930e2670b666c3b1777631b4aa7e653a1c5cd7c408c96e9be795ed17b615d16,Dhingra-Deshmukh,5244,Tiruvottiyur,EUR,Visa,Oct-30,7a874734355315df05fa7ac8e580093c78a9f51b3862f9ef1e01cec366f0e02f,0,39f94ce6-2c5a-4834-8f09-c556ca55437c,0,3 or more,Online,165.43.73.163,Mobile,yogianiruddh,"Facilis aliquam et quae. Nobis adipisci aliquam minus distinctio.
Totam quibusdam dicta nesciunt odio. Ipsam labore esse voluptas molestiae.
Id eligendi quas enim exercitationem similique."
18/7/2022 19:21,105.04,Kashvi Hayre,68ba655fa508f97a826c06ea0690f7d26e5c424404d946d1cf3dbd0718d866d6,"Bahri, Ray and Dyal",8754,Vasai-Virar,USD,Visa,Apr-31,1de4842b42fa3db35fc4cf058a02acb057a8df02d0d3cdc96e686551aee25a39,0,a71ddaeb-a883-46be-978a-0382d06a0ab6,1,1,Online,134.102.40.211,Tablet,dalalrohan,"Perspiciatis repudiandae impedit ut dolorum. Dignissimos incidunt quis rerum.
Hic voluptatum assumenda."
3/1/2021 1:42,602.39,Divit Deol,e4d57204c7c5b5b139e324fc0969fca22d654a15d59b2e5c99ae3728c80a584f,Gopal-Boase,1259,Karimnagar,INR,American Express,Jul-28,01299ac65733b5a3d774265fbfe8396b8611e5e3321855dbc541cd301e71fe5e,12,0fa45a8b-d455-40a5-bc28-a21e602b219f,1,None,Online,53.148.74.99,Tablet,,"Numquam cum excepturi distinctio necessitatibus velit. Dolor fuga libero libero.
Nostrum dolorum sequi cupiditate aliquam repudiandae. Natus dolore dolorem ullam."
4/5/2022 20:46,2864.86,Faiyaz Khanna,b7c6553e72f565b5b83199125f0c5118dfe766c861c61f8a60e3554fac805a18,"Madan, Biswas and Solanki",4757,Begusarai,EUR,Visa,Jul-33,8cd2510271575d8430c05368315a87b9c4784c7389a47496080c1e615a2a00b6,0,a72338e0-5235-4ee6-9930-f97b7388bc93,0,2,In-Person,182.71.191.13,Desktop,pariborde,"Possimus reiciendis minus illo. Assumenda odio necessitatibus sint.
Quos quaerat ut porro ut vel. Placeat asperiores animi repellat laboriosam reiciendis nisi ex."
1/7/2020 20:35,4631.3,Nirvaan Doctor,11c004d68d8bddcd8ccf25b7aedd9d612066322e69df23d3aa4a4e0b8192ad27,"Soni, Bhakta and Kuruvilla",2004,Guna,EUR,MasterCard,Apr-27,0e6523810856a138a75dec70a9cf3778a5c70b83ac915f22c33f05db97cb3e68,12,d831e463-91ef-41bc-9855-d961256bbcd0,0,None,In-Person,193.158.228.201,Mobile,,"Nostrum id iure officia. Possimus provident molestias nesciunt quaerat.
Ab velit rerum pariatur voluptatum ad nam eius. Repellendus consequuntur eos qui. Facere sint nam minus omnis architecto."
8/1/2020 13:59,646.33,Samarth Dhawan,d7e9586256ed9d1d7fe9d48fbbe189c6662288f4d7186a0e384eafb8a66c5753,Andra-Bhattacharyya,4123,Jamnagar,INR,MasterCard,Apr-28,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,0,19ff6984-f5cd-4a01-b938-63acbec7fd79,1,2,In-Person,219.75.102.81,Desktop,,Numquam fuga hic quia. Itaque sed unde nisi veniam sit. Dignissimos velit maiores itaque sit. Architecto aperiam rem consequatur totam ex non.
4/6/2020 9:55,3553.72,Elakshi Soman,f86cb2601e1636d8f185ec560ca3eaf80f504c17d6b8852d1fbad9d9a6b85f5e,"Deshpande, Dash and Choudhury",8475,Barasat,USD,Visa,Aug-27,46f9d22816179479bd27b0036854788327eedf3f6f5d8dcb866b976e17cc9715,0,93cff5b3-c5ee-428e-8c29-f5193d3d14f7,0,3 or more,In-Person,201.157.135.1,Desktop,,"Blanditiis itaque esse saepe vel. Aliquid fugiat impedit.
In repudiandae consequatur.
Numquam recusandae eos voluptas adipisci laborum tempore. Magnam provident autem fugiat."
25/12/2022 18:14,577.98,Abram Talwar,7eac232d27a680e87ebfca9c54bf9b7e9f4a62315efedb4e59d7c3b26bdc03ba,"Bora, Brahmbhatt and Sood",3784,Khandwa,USD,Visa,Dec-28,48a1706eca5ee6148f748ca91a0f7db6ebcf59943532044a7bf60bbe44e5b1d2,0,cff4a5d3-3910-4dd4-bd3d-a638ade71de8,1,None,In-Person,160.250.233.135,Mobile,,Natus rerum veritatis commodi cumque odit illum assumenda. Eligendi eaque inventore eveniet occaecati facilis ab.
13/1/2022 12:23,4562.85,Anahita Rao,fd0b23d6996c471c50abcb7ca31fa9f53440ac917c590a27f44b7e3a2ff64c62,"Upadhyay, Dhingra and Keer",5167,Kanpur,EUR,American Express,May-33,93411f44e228b5004bdec50f32b6c646819eebd09ba3fa26511502b23781a617,5,89936fc6-3284-4e47-9a50-bc36f57f70dd,0,None,In-Person,211.29.64.76,Desktop,tbabu,"Maxime asperiores praesentium suscipit. Eaque quam id labore voluptatibus.
Tenetur possimus magni assumenda facilis. Dolorem ratione vitae praesentium quia vero."
5/11/2022 17:25,2536.68,Shray Sood,930b776d16e770d4b6bf4629a17f24371328b885bce12636eec0dcb212cf5231,Devan-Thakur,9742,Hindupur,EUR,Visa,Jul-31,4a8596a7790b5ca9e067da401c018b3206befbcf95c38121854d1a0158e7678a,5,365bbdf5-96ae-485c-a897-e90647c5ff68,1,None,In-Person,205.42.94.94,Desktop,,Ullam sunt minus vero assumenda tenetur fugiat minus. Nisi quis in eligendi. Velit consequatur sunt. Cum qui in.
6/7/2021 18:01,2854.71,Kanav Mani,1877356c50e2e1e31b0b5300aef8a6e280cff6763369b687489e337f427d1c25,"Karan, Dyal and Sani",8912,Kadapa,USD,American Express,Jul-24,d11501b090fb2749f2c49284394dd36fe0ac76eb1a52cb3bba260dbc119ec46e,12,f3716a64-5c82-4b3f-86cd-a4cb8101fec1,0,3 or more,Online,1.152.242.159,Tablet,suhanabrahmbhatt,"Modi sequi voluptates. Vel rem voluptate placeat laboriosam eum. Rerum nemo deleniti debitis.
Amet eius error. Eveniet incidunt recusandae explicabo architecto voluptas aut. Vitae dolore soluta."
16/12/2021 13:30,1387.9,Shayak Chaudhary,d2ac484f888af06ccbb3dda7eedd2912abd134cbfccafb7f6eab780eb7450eb9,"Gill, Ramesh and Bhavsar",4869,Rourkela,EUR,MasterCard,Aug-24,83f814f7a92e365cbd79f9addceed185761a8d38a06a2d4350bb1fe4b7632b34,12,52c5a393-eacc-4f5b-ad7d-2ecd210d7895,1,3 or more,In-Person,147.119.236.29,Tablet,,Necessitatibus architecto incidunt impedit. Repellat ipsa aspernatur ratione. Laboriosam maxime quidem et eveniet laudantium pariatur tenetur.
18/7/2022 11:52,806.2,Lakshit Mahal,436938e967144d65a93abf6406f01e7e0332d8ac6607f3108cb42a7663766a46,Deol-Sandal,2704,Darbhanga,INR,American Express,Mar-25,a2cc73deb383356e2c51d5616631e0071bdf5faba44812156af3526ebc6fba69,0,0d9e7cbd-47c5-4671-920f-e8452885a356,0,2,Online,138.3.17.63,Tablet,echanda,"Quo alias error accusantium. Sunt fuga quibusdam consequuntur consequuntur magni similique. Corrupti fugiat cum.
Esse aut aut adipisci. Quo placeat maiores culpa quibusdam nobis."
21/12/2022 22:15,900.07,Yakshit Gole,9861f44eb97de4bc4da9e2217b160be84aaa15127e114a7cf73150c5bdd838ef,"Buch, De and Divan",4665,Gandhidham,EUR,Visa,Sep-28,e4be97ce765e6cfcd703884cc31db7478fa7befca7cf6dc15420ba20ed718abe,0,be253a51-5688-466b-bc74-c12c134ca76f,0,2,Online,85.80.225.237,Desktop,,"Delectus placeat a modi explicabo architecto odit.
Voluptatibus eum laudantium sed ut quod odio laudantium.
Quae sint magni. Dolore iusto accusamus cupiditate corrupti possimus temporibus."
8/9/2020 13:34,116.81,Devansh Madan,dc918f37a9f17ea7ba8edaaa8ccf8eaa3182bdcbf95eb89d10a656024adc2978,Thaker-Chanda,6831,Katni,INR,MasterCard,Oct-32,33512007840ced1bb0aab68f47cb5f702abd494a15f26bcbe26a1e47af03d841,5,f106f038-0ff2-42f6-8a4d-fb36f78ee0d1,1,None,Online,197.3.25.113,Tablet,anay28,"Impedit commodi deleniti minima. Impedit porro accusamus blanditiis.
Sapiente repudiandae perferendis. Eos voluptatibus delectus quisquam reprehenderit esse. Voluptatem non cumque."
8/4/2023 6:47,4683.34,Ranbir Mander,94d21da2749e721d74b0a8372dec1cec18adb6752d4a151e7e536416cec6fc54,Chowdhury PLC,5282,Bhimavaram,EUR,MasterCard,Apr-32,73d3f1ba062585bce51f77d70a26be88c44b55d70f81b8bd7e2ded030ca4454a,0,96f3250c-b32b-4b5f-9db6-b1f7035163be,0,None,Online,85.155.73.4,Desktop,kalazoya,Dicta officia tempore nemo incidunt laudantium quas. Eligendi perferendis inventore dicta numquam dicta dolores.
1/3/2023 8:47,3036.29,Zeeshan Dugal,1b09edd0fdd5d7fcd8af780221802f8762a634382fcda673554e8bc6b4eaee9f,Tandon LLC,6058,Bulandshahr,USD,Visa,May-25,1c49f22f6de9bd15e5e566fa8983be4cfa4709abf0f95edf96dcd3d6249c2649,0,51ec9b8d-b7a0-4a70-9bb4-e1701e37dbc8,0,None,Online,205.250.53.11,Tablet,iyernakul,"Rerum amet aliquam cumque. Quam voluptate expedita voluptatibus.
Aliquid deserunt similique exercitationem tempora atque. Magnam quaerat et adipisci. Voluptas tempora molestias at iure."
14/6/2020 13:48,2133.03,Eshani Srivastava,141ce57c72149a01b7a14bb63996b19a78d2c8a8ed36d2b2f9b0385dca6c2719,Zachariah-Vyas,9984,Tirunelveli,EUR,American Express,Jun-32,a8cee66e4788af8b855979155e486c988d84a42aba71e43a0fc26997ca12e737,5,0c6b6f7f-7eb8-4834-9919-04898cbd5ec0,0,1,Online,51.84.65.223,Mobile,arnavgoswami,"Quibusdam reiciendis maxime eos. Magni quaerat dicta eligendi blanditiis quasi maiores.
Nam excepturi eum aliquid totam aliquid animi. Dolore praesentium ipsa dolor sequi."
28/1/2023 1:09,1560.05,Ryan Raj,8c2757e86f84ef4c94e96c4cc257a98593d22fd09bdec50b41a818871871da48,Bava-Bansal,4830,Warangal,INR,Visa,Sep-31,c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,12,5340968f-8435-4028-9a76-c8083a5159ef,0,1,In-Person,175.41.146.52,Desktop,chanadamini,Expedita dicta error modi. Laudantium doloribus fugiat accusantium autem. Deleniti numquam perferendis.
19/12/2020 7:33,1279.06,Tara Edwin,ae215519d2c6bfcc3adadaec77a86e19830021f18b99c43c0e252aaf24b406eb,Samra-Kala,2887,Rajpur Sonarpur,EUR,Visa,Jan-33,cba28b89eb859497f544956d64cf2ecf29b76fe2ef7175b33ea59e64293a4461,0,60c3d494-f175-4209-946b-44bb239e7998,1,2,In-Person,192.217.154.177,Tablet,shanayatak,Enim facilis expedita est dolorum enim. Optio rem repudiandae dolorum animi tempore recusandae harum. Exercitationem incidunt iure similique.
7/5/2022 11:55,767.5,Yuvraj  Gour,3d9756a4e72793a507ff16c7d7cdfda95c99d1799b73af8c705cbec44790df36,Boase-Dass,5915,Salem,INR,Visa,Jul-25,73c2e083e4e933fc3ba76abc2bd6aea80c838c172e7db94ea473c9be4e07b2d7,12,a5815428-6686-4e58-8574-353a68be0eea,0,2,In-Person,139.21.76.95,Mobile,jayeshray,"Veniam animi in totam perspiciatis tenetur. At eveniet corporis laborum facere voluptatibus.
Voluptates cupiditate excepturi omnis odit fugit eos. Cumque architecto sunt voluptas."
10/6/2021 9:15,1567.18,Prisha Agarwal,42c6dc4f153d9d685b9ba898c8cdba5bb03d19590684befafedaceb7c1f9eba9,Balan-Yohannan,1840,Ambattur,EUR,American Express,Aug-25,fd0f7e53c5b02b688a57ee37f3d52065cb168a7b9fd5a3abd93d37e1559fbd30,0,9aedb317-f8fa-493a-a665-9052c3a72596,0,None,In-Person,207.222.94.96,Tablet,,Adipisci blanditiis nesciunt hic hic in exercitationem debitis. Repellat voluptates necessitatibus voluptas sequi magni praesentium.
8/8/2020 17:09,3733.92,Azad Babu,164e3480a0d94966983d3addcfe5089e68fba9c111d50919eafd709fdeda7686,Kanda Ltd,5131,Jammu,USD,Visa,Aug-31,5f2703a5211db19a9020f7443f6a440fbc95cda90b7c2d53912f5ce47d050056,12,ee896722-b6e9-4d1d-b27b-8c038fce246a,1,2,In-Person,166.65.35.114,Mobile,,Iusto placeat est assumenda repudiandae aliquam minima. Sint sit vero tempora. Pariatur incidunt voluptatibus.
26/6/2020 7:21,4936.3,Zeeshan Jha,34b49dd824cfc2ddb097a6dee609108b906ddaccbf91d1926da32e73e51dd47c,Solanki and Sons,6107,Dindigul,EUR,Visa,Jul-32,9b871512327c09ce91dd649b3f96a63b7408ef267c8cc5710114e629730cb61f,12,8dde8a34-92e7-4341-b90f-a0386b4ab898,1,2,In-Person,141.198.58.132,Mobile,,"Asperiores tempore dolorem aut sunt delectus. Illum aut temporibus beatae in porro.
Vero harum itaque sit. Consequuntur placeat temporibus."
15/9/2022 13:56,721.02,Khushi Gupta,d250cfa4b8f183285720e19a76f421ed222bb34ca26fdea6e2c057737a1e772e,Tak-Goel,9926,Kolkata,EUR,MasterCard,Sep-33,f64f410744d9470ffe2d6b9ee6f042cdffcc42a745d2568146e8782ea828ff48,0,713105fb-d703-46f0-a6aa-f4d41b95ee15,1,2,In-Person,140.166.15.75,Mobile,vanyasaran,Sint atque iusto quis voluptatum tenetur illum vitae. Voluptate amet corporis eum delectus. Quidem fuga laboriosam a neque. Quaerat ipsa voluptate.
18/3/2023 20:54,910.11,Zaina Deshpande,7f3ef42fba572881249d1f9c36332b1b56a900b2b5bf4a520df03bf0aa007b5b,Garg and Sons,9999,Vellore,USD,MasterCard,Mar-24,38b83caefa1ef26940f1d07bd4ec94c60809b0f88f2118e82ef8ec2d98938a84,12,d927000f-2b2d-4c7d-a974-7a2c95aafae6,0,2,In-Person,106.231.12.206,Mobile,,"Facere enim exercitationem nihil. Nulla perferendis magnam recusandae quam. Mollitia molestias labore sit blanditiis ullam.
Porro consequatur quas. Voluptate veniam deserunt fugiat."
9/8/2021 2:27,193.82,Amani Rattan,da3ff49b68e5d62004977b53de66ef9bb23975a7cb50ead4ac453b901feb1f08,Soman Inc,9776,Chandrapur,USD,MasterCard,Aug-30,560aa3e6e94314c78236109e209ac79e15e05ec8bf2dcb78300ae65e720edf9e,0,6c9da531-50e3-46b2-b3f9-06544dad0f6d,1,None,Online,213.107.94.42,Tablet,,"Praesentium assumenda eos hic. Quaerat blanditiis rerum deleniti nisi rerum.
Illo doloremque suscipit provident nisi quasi. Unde exercitationem perspiciatis fuga.
Unde architecto libero modi ipsam."
23/12/2020 8:34,3618.85,Kismat Kothari,de382deed46d66e990af1a36bcaf29903ad2ef7626424aa0831ce8d4c98ce92f,"Ranganathan, Borra and Kari",8756,Patiala,INR,MasterCard,Apr-25,72933e3b31f0070af6478edc3becf96e1ee59917620e8c509cf0e6b360e29c02,5,7c831cd5-9373-434d-b581-d8bd71b5a12d,1,2,Online,172.70.39.125,Tablet,,Voluptatibus adipisci aliquid nam aspernatur sit. Placeat consequatur sequi. Excepturi assumenda fugiat esse fugiat doloribus.
30/4/2022 17:11,4323.27,Tejas Badal,d88df361c5c358f099db66f74304cbff0d2cf4322182cf4a26fd5851f6acab68,"Shukla, Dubey and Bhatti",5566,Hapur,INR,MasterCard,May-27,67e0bdb7b6c549d4fa834d0f6848ce6a3a12e07de9cea949ad41932bd5881bc4,12,911a96df-b252-418d-af57-082067a14193,1,3 or more,In-Person,203.243.216.237,Desktop,,"Hic dicta ut minus blanditiis delectus. Maxime iusto odit excepturi expedita ipsam repudiandae.
Recusandae consequuntur blanditiis provident debitis. Velit adipisci vel beatae soluta rem."
6/9/2021 23:32,2649.3,Saanvi Date,01ae96dc08a9bca294bfbe4ef530ac5277b43ccb927e6e29376bb7d77753a847,"Tata, Khosla and Lata",8276,Sambhal,INR,American Express,Jun-28,3bd625f07792e885b5a4b5f0b9005a5b53a56a610efa2c27cd923aed53a6a4b5,12,e3f4db4b-c19b-4069-8e19-a36c8e95d310,1,3 or more,Online,113.201.46.249,Tablet,,"Cum cumque illo numquam eius. Quidem nisi consequuntur recusandae sit nam. Nihil magnam dolore nostrum.
Facilis iure deleniti quasi. Exercitationem repudiandae nisi architecto eius ipsam cupiditate."
13/1/2021 9:17,2067.47,Samarth Lata,c717c142e29e9b687a3256efdbb72552f3e9d6045a6ede011441eaae3827355a,"Arya, Ramachandran and Kamdar",3149,Nagaon,USD,MasterCard,Nov-24,62a0eae98b9fc0bd0ad941ae07ae5e2af545a64c8ddc43407bdfe6ae82addb4c,5,af248b0b-81a9-4d92-b50d-dfa613005531,0,2,Online,12.59.83.247,Tablet,shalv93,"Incidunt iste minima non facere. Omnis aspernatur suscipit doloremque nihil laborum nisi.
Dicta delectus quisquam eius nisi perspiciatis. Voluptas voluptas culpa dolore."
20/10/2020 11:51,4013.34,Urvi Kata,a621fe5c6f575103edf5845359e9b5a6d0e1bab889c9775961bfbba8ba322337,"Chadha, Wagle and Balasubramanian",6717,Sikar,USD,MasterCard,May-33,2d1007980f49215311f7f1012e84f99b801eb5daeca04dedea3ada41cc45353b,12,dd967fbb-2123-4ebf-af65-8408cdd547e2,0,1,Online,174.30.76.235,Mobile,,Excepturi perspiciatis reprehenderit consequuntur. Et facere incidunt. Eos saepe iusto molestiae. Animi ipsa optio a repellat minus nihil.
7/3/2020 14:30,4810.24,Lagan Dewan,1bdc2fb679ea39c63ca2aebb77fa0c150ec408b6e61796fecd724466d603f89d,Soman-Bhakta,5951,Tiruppur,EUR,Visa,Nov-26,c76b405781134be1dab7fe45adfb8c32104805a01de7b863e1004b66d56edf9f,0,235ebea0-e373-4d02-968a-24fa6b83e05a,0,3 or more,Online,208.170.185.90,Tablet,,"Natus magni nulla sint placeat voluptates odio. Consectetur magnam sed incidunt iure cupiditate aspernatur aliquam.
Tempore nostrum distinctio eveniet laudantium."
14/2/2023 21:31,1061.78,Hunar Koshy,1676132fe0a20fee9d55ef2ff3a392aff701201ac9f4687e9c5e85c45e90f609,Solanki-Deo,2572,Satara,EUR,American Express,Feb-27,4d5e5deb0353d3a6c0b5cf97de0a23087a56796a3474ee500edbe4676c3b9716,0,b8d4ceb7-cfc1-406d-b5e8-77d806a0d6ff,1,1,In-Person,175.67.122.201,Mobile,,"Dolores animi soluta labore placeat delectus. Porro ipsam quo nulla perferendis hic.
Similique doloremque dolores repellat. Laboriosam modi consequuntur voluptatum laborum."
1/4/2020 6:21,3935.36,Rhea Sandhu,fd9bf340a4a1dddadaa2d8f1fc103df3871d2b5e1afbb3f87e3018631bdf1455,Dani-Shah,9782,Bhubaneswar,USD,Visa,Feb-31,10ba045e9ee40807e57f6093280b9fa9eaf640ba4955e340ae4c749382ad96fc,5,0abd8f0e-1f61-498f-8020-502fd6ae98c6,1,None,In-Person,7.21.202.18,Tablet,,"Amet tempore aut vel. Ex saepe deleniti animi fugiat. Consequuntur quibusdam suscipit quidem sit dolorum animi.
Voluptatem facere incidunt sint temporibus. Dolore quae placeat quos."
